id,publication
3.22385973835084E+017," dvorlando Wonderful news, thanks."
3.2238570090754E+017, True!
3.22385552177508E+017, cherish_how Thanks.
3.22385100388041E+017, True!
3.22384862499729E+017, I will be there soon!
3.22384761379226E+017," Not much, it's too easy!"
3.22290543969329E+017,I feel so badly for Mark Cuban-the Dallas Mavericks were just eliminated from the playoffs and his partners are pissed. Very sad!
3.22237088537932E+017, Great!
3.22233389589602E+017, Great!
3.22225486648447E+017, Thanks and say hi to your son!
3.22089711256605E+017, Thanks!
3.22089054034358E+017,You cannot push anyone up the ladder unless he is willing to climb. - Andrew Carnegie
3.22088193879065E+017,.Yankees Kevin Youkilis is off to a terrific start. Hes less than half the price and a much better player than a drug free A-Rod.
3.22079549812785E+017,Sexual pervert Anthony Weiner has zero business holding public office.
3.18465046793564E+017,What will happen to Omarosa tonight? One of our all time great episodes!
3.22078572451881E+017,Success breeds success. The best way to impress people is through results. Think Like a Billionaire
3.22074553293631E+017,"The $200M renovations at Trump DoralResort are right on target. When completed, the course will be as good as it gets."
3.22067326801441E+017,Obamas proposed budget has another middle class tax hike Enjoy!
3.22063174025241E+017,Donald Trump Wishes Kristen Stewart A Happy Birthday via HollywoodLife
3.22056325179785E+017,I discuss South Korea in today's all new -
3.22054489123205E+017, Thank you!
3.22054171341763E+017, Thanks--and good luck.
3.22053317721194E+017, TrumpChicago Thanks!
3.22052973708595E+017, EricLahti929 nbc Thanks!
3.22051419668636E+017,"My HollywoodLife interview w/ MELANIATRUMP discussing her debut on ApprenticeNBC &amp, her skin care line"
3.21951327301296E+017,"I hope everyone (especially the haters and losers) goes to Macy's today and buys some DJT ties, shirts and suits-and SUCCESS Fragrance-love!"
3.21931942746522E+017,"Sorry losers and haters, but I LOVED the great energy in Madison Square Garden during my speech. The WWE thought it was incredible - it was!"
3.21930163506004E+017,Why did Vince and the WWE give my speech and segment the most time last night on USA Network - because that's what people want to see!
3.21906779573334E+017, Thanks!
3.21828971912241E+017, TheEllenShow
3.21827993775399E+017, bjjsoulroller
3.21824702106591E+017,With fellow inductees in front of the sold out crowd at MSG.
3.218238920984E+017,Class of 2013.
3.21823067619865E+017,Talking with SammartinoBruno backstage-
3.21821214324687E+017,"What a great group! With Schwarzenegger, SammartinoBruno, and TripleH."
3.21819293631259E+017,Fellow inductee SammartinoBruno and me.
3.21816696828617E+017,Here I am with trishstratuscom
3.21816307781743E+017,Watching trishstratuscom get inducted from the sold out crowd. .
3.21814310563246E+017,Family group shot.
3.21813137886171E+017,Another one of me on stage.
3.21812301239972E+017,Making my speech.
3.21811038607655E+017,Vince McMahon shows the crowd one of the greatest moments in WWE History.
3.21809849392431E+017,Always nice to see the terrific mariamenounos at the .
3.21807455740903E+017,Watching the show.
3.21764212923847E+017,"Yea, NBC has increased all remaining Celebrity Apprentice episodes to two hours starting at 9 P.M. on Sunday! Amazing show."
3.21747658752524E+017,In today's all new I discuss what a great honor it was to be inducted into the WWE Hall of Fame.
3.2173558925271E+017,Watch me get inducted into the tonight at 10PM on USA. I will be posting exclusive behind the...
3.21730827224502E+017,It was great seeing Schwarzenegger at the .
3.21716462966415E+017,"Its Tuesday, how much has China stolen from us today through cyber espionage?"
3.21695566113411E+017, JoseCanseco thejbrain Thanks Eddie I really appreciate your nice words!
3.21695224105693E+017, Thanks!
3.21663611766452E+017,Follow me on Instagram-
3.21663102326288E+017,Here I am with IvankaTrump and erictrump presenting the WGC CadillacChamp Trophy to Tiger Woods at...
3.21379405228302E+017,"I just left trumpwinery in Charlottesville,Virginia --- it is the finest in the country--- really incredible!"
3.21357434771886E+017,"Don't negate your own power. Whatever you've been dealt, know you can deal with it. Fear is the opposite of faith."
3.2135708893893E+017,Think positively. There are always opportunities. Keep your focus and don't give up!
3.2135001714946E+017,The new reality. China Daily is sold in street newspaper vending machines across DC. Why not? They own the place.
3.21348436840559E+017,"Margaret Thatcher was the Iron Lady of the West. She promoted freedom &amp, democracy---a great leader &amp, ally of America."
3.21330753688457E+017,I am very impressed by dennisrodman. His return to this seasons ApprenticeNBC showed who Dennis really is--which is very good.
3.21322146120999E+017,"My gretawire interview re: the dismal job report, getting ripped off by South Korea, 2016 election &amp,"
3.21303195915809E+017,Thanks WWE--VinceMcMahon is an amazing guy.
3.2129929586738E+017,".foxandfriends interview re: North Korea, firing dennisrodman, job report, MELANIATRUMPs debut &amp, WrestleMania"
3.21298244300833E+017,".MELANIATRUMP just finished being on theviewtv--by any standard, she was great!"
3.21275569822106E+017, Have a happy one!
3.2125861997276E+017,".melaniatrump will be on theviewtv today at 11am ET discussing apprenticenbc &amp, her skin care collection. Tune in!"
3.21095159674716E+017,Im a star maker- Adrian has continued to receive many fans in TrumpTowerNY and AmandaTMiller is definitely on the map!
3.21091100007879E+017,The boardroom and WrestleMania- I'm watching great entertainment tonight!
3.21086319696675E+017,What do you think so far?
3.21082574028022E+017,It appears that THEGaryBusey is entranced with MELANIATRUMP- and rightly so!
3.21081752565207E+017,.pennjillette and dennisrodman as PMs- Im proud of Dennis and his performance this season.
3.21080390334951E+017,The post OMAROSA. Will it ever be the same?
3.21080186403701E+017,"My wife, the beautiful MELANIATRUMP will be appearing..."
3.21080058359972E+017,Im at WrestleMania tonight but will be doing a few tweets. I know the episode well....
3.21000527188066E+017,Dennis Rodman is a project manager tonight on Celebrity Apprentice - watch Dennis in full action!
3.20990458228642E+017, is great tonight and stars the legendary beauty MELANIATRUMP who reveals her great skin care collection. lordandtaylor
3.20877452631085E+017,"Starting next week, and by popular demand (plus good ratings) NBC will broadcast only two hour episodes of Celebrity Apprentice at 9 P.M."
3.20875680294388E+017,Celebrity Apprentice is rebroadcasting last weeks episode at 9 P.M. WITH A GREAT NEW EPISODE FEATURING MELANIA TRUMP AT 10 P.M. - AMAZING!
3.20867906772689E+017,"My induction last night at Madison Square Garden into the WWE Hall of Fame was amazing-I met some great people, including Bruno."
3.20861289058533E+017,"True, America is rapidly losing it's SPIRIT, and when that's gone, we will only be going in one direction - and that direction is down!"
3.20674283372302E+017,China is pushing North Korea!
3.20672843702608E+017,When is South Korea going to start paying us for the massive amounts of money we are spending to protect them from the North?
3.2066908852548E+017,Our President must be very careful with the 28 year old wack job in North Korea. At some point we may have to get very tough-blatant threats
3.20665716569281E+017, Lili will call you - thanks and good luck!
3.20661420377264E+017,I'm getting ready to be inducted tonight into the WWE Hall of Fame at Madison Square Garden - a great honor for me and the Trump family!
3.20340564845421E+017, Great going Ricardo!
3.20335951790494E+017,I am doing On the Record With Greta Van Susteren at 10 P.M. on Fox. We will be talking about the bad economy and other subjects of interest!
3.20286598040256E+017,Spent full day with contractors at Trump National Doral - it will be amazing!
3.18555544317198E+017,What do you think amandatmiller is writing?
3.20285990075908E+017, ApprenticeNBC Original schedule but going back to two hours.
3.20285800480768E+017, ApprenticeNBC Starting next week the show increases to 2 hours.
3.20285607337263E+017, Either is great.
3.20285450914894E+017, Wow!
3.20272987104375E+017, emilyhoms Thank you.
3.20272697911288E+017," Great, good luck."
3.20272357916819E+017, Thanks Mark.
3.20271937161003E+017,I will be On The Record with Greta Van Susteren gretawire tonight at 10 PM on Fox News.
3.2026912243071E+017, Thanks Basil.
3.20268633974641E+017, Okay--hi Maria!
3.20268197129515E+017, Lood800 Four.
3.20267997077983E+017, Thanks Traci. Hi to your son.
3.20267398974419E+017,"The great question is not whether you have failed, but whether you are content with failure. - Laurence J. Peter"
3.20252277912895E+017,"Sunday night at 9 PM EST will be re-run of last week's episode of Celebrity ApprenticeNBC, followed by new episode at 10 PM."
3.20251721945346E+017,"This Sundays All-Star Celebrity ApprenticeNBC has the most beautiful boardroom judges ever w/ IvankaTrump &amp, MELANIATRUMP together!"
3.19408772848185E+017,The basketball coach at Rutgers looks bad but I had a coach who made him look like a baby - coaches can be tough!
3.20232886034911E+017,"Only 88,000 jobs were added this past March. Prediction was 190,000. Businesses cant expand with Obama Care &amp, high taxes on horizon."
3.20229400765415E+017,...Who says the death penalty is not a deterrent?
3.20229371841491E+017,"James Holmes, the Aurora, Colorado guy who killed 12 people &amp, injured 58 others, is fighting hard to avoid the death penalty..."
3.20205063849144E+017,"Tell me, which is coolermy induction into the WWE Hall of Fame or my Star on the Hollywood Walk of Fame?"
3.20204882516799E+017,Very excitingtomorrow night at Madison Square Garden I get inducted into the WWE Hall of Fame.
3.20169479030071E+017,Jobs report is really bad - beyond the worst projections.A bad day on Wall Street!
3.20165534664626E+017,"Word is spreading that I got a tattoo - no way, I am not a fan!"
3.20161090732433E+017,"North Korea can't survive, or even eat, without the help of China. China could solve this problem with one phone call-they love taunting us!"
